timestamp	ip	port	command	mime_type	file_size	reply_code	reply_msg
1331903558	68.92.208.49	34433	PASV	-	-	227	Entering Passive Mode
1331903560	222.17.93.246	56158	PASV	-	-	227	Entering Passive Mode
1331903558	7.127.236.59	40138	PORT	-	-	220	ProFTPD 1.3.4rc2 Server (Debian) [::ffff:172.16.8.101]
1331903561	17.63.199.54	43740	PORT	-	-	530	Please log in with USER and PASS first.
1331904301	203.243.37.100	50584	PASV	-	-	227	Entering Passive Mode
1331904300	18.127.107.6	50558	PORT	-	-	230	Anonymous access granted, restrictions apply
1331903553	190.220.63.217	34288	PORT	-	-	230	Anonymous access granted, restrictions apply
1331903558	147.126.156.230	56117	PORT	-	-	230	Logged on
1331905066	86.82.198.124	1053	PORT	-	-	200	PORT command successful.
1331905066	110.218.211.136	1053	RETR	application/x-dosexec	6656	226	Transfer complete.
1331905230	68.92.208.49	1150	PORT	-	-	200	PORT command successful.
1331905230	222.17.93.246	1150	RETR	application/x-dosexec	6656	226	Transfer complete.
1331905499	7.127.236.59	4379	DELE	-	-	550	/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	STOR	-	-	550	/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	DELE	-	-	550	/.cache/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	STOR	-	-	550	/.cache/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	50.34.173.40	4379	DELE	-	-	550	/.ssh/.ftpduBnga4: Operation not permitted
1331905499	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	244.149.90.13	4379	STOR	-	-	550	/.ssh/.ftpduBnga4: Operation not permitted
1331905499	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905499	156.147.173.87	4379	DELE	-	-	550	/dept/.ftpduBnga4: Operation not permitted
1331905499	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905499	98.177.12.123	4379	STOR	-	-	550	/dept/.ftpduBnga4: Operation not permitted
1331905499	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905499	167.107.132.164	4379	DELE	-	-	550	/dept/env/.ftpduBnga4: Operation not permitted
1331905499	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	STOR	-	-	550	/dept/env/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	DELE	-	-	550	/dept/qdept/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	STOR	-	-	550	/dept/qdept/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	DELE	-	-	550	/dept/www/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	STOR	-	-	550	/dept/www/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	DELE	-	-	550	/dept/env/bin/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	STOR	-	-	550	/dept/env/bin/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	DELE	-	-	550	/dept/env/include/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	STOR	-	-	550	/dept/env/include/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	DELE	-	-	550	/dept/env/lib/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	50.34.173.40	4379	STOR	-	-	550	/dept/env/lib/.ftpduBnga4: Operation not permitted
1331905499	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	244.149.90.13	4379	DELE	-	-	550	/dept/env/local/.ftpduBnga4: Operation not permitted
1331905499	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905499	156.147.173.87	4379	STOR	-	-	550	/dept/env/local/.ftpduBnga4: Operation not permitted
1331905499	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905499	98.177.12.123	4379	DELE	-	-	550	/dept/qdept/static/.ftpduBnga4: Operation not permitted
1331905499	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905499	167.107.132.164	4379	STOR	-	-	550	/dept/qdept/static/.ftpduBnga4: Operation not permitted
1331905499	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	226.164.121.85	4379	DELE	-	-	550	/dept/qdept/templates/.ftpduBnga4: Operation not permitted
1331905499	105.206.94.23	4379	PASV	-	-	227	Entering Passive Mode
1331905499	140.143.94.151	4379	STOR	-	-	550	/dept/qdept/templates/.ftpduBnga4: Operation not permitted
1331905499	10.138.129.55	4379	PASV	-	-	227	Entering Passive Mode
1331905499	26.20.3.26	4379	DELE	-	-	550	/dept/www/html/.ftpduBnga4: Operation not permitted
1331905499	37.91.136.95	4379	PASV	-	-	227	Entering Passive Mode
1331905499	64.124.18.109	4379	STOR	-	-	550	/dept/www/html/.ftpduBnga4: Operation not permitted
1331905499	132.204.220.129	4379	PASV	-	-	227	Entering Passive Mode
1331905499	111.16.226.93	4379	DELE	-	-	550	/dept/env/lib/python2.7/.ftpduBnga4: Operation not permitted
1331905499	102.132.43.94	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	STOR	-	-	550	/dept/env/lib/python2.7/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	DELE	-	-	550	/dept/qdept/static/css/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	STOR	-	-	550	/dept/qdept/static/css/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	DELE	-	-	550	/dept/qdept/static/images/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	STOR	-	-	550	/dept/qdept/static/images/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	DELE	-	-	550	/dept/env/lib/python2.7/distutils/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	STOR	-	-	550	/dept/env/lib/python2.7/distutils/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	DELE	-	-	550	/dept/qdept/static/css/blueprint/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	50.34.173.40	4379	STOR	-	-	550	/dept/qdept/static/css/blueprint/.ftpduBnga4: Operation not permitted
1331905499	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	244.149.90.13	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905499	156.147.173.87	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905499	98.177.12.123	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905499	167.107.132.164	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Script_fix-0.3-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_Script_fix-0.3-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_WTF-0.5.4-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_WTF-0.5.4-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	50.34.173.40	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_XML_RPC-0.1.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	244.149.90.13	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Flask_XML_RPC-0.1.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905499	156.147.173.87	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Jinja2-2.6-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905499	98.177.12.123	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Jinja2-2.6-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905499	167.107.132.164	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/SQLAlchemy-0.7.5-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	226.164.121.85	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/SQLAlchemy-0.7.5-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	105.206.94.23	4379	PASV	-	-	227	Entering Passive Mode
1331905499	140.143.94.151	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/WTForms-1.0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	10.138.129.55	4379	PASV	-	-	227	Entering Passive Mode
1331905499	26.20.3.26	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/WTForms-1.0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	37.91.136.95	4379	PASV	-	-	227	Entering Passive Mode
1331905499	64.124.18.109	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/Werkzeug-0.8.3-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	132.204.220.129	4379	PASV	-	-	227	Entering Passive Mode
1331905499	111.16.226.93	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/Werkzeug-0.8.3-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	102.132.43.94	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.172.160.151	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/amqplib/.ftpduBnga4: Operation not permitted
1331905499	98.22.40.49	4379	PASV	-	-	227	Entering Passive Mode
1331905499	255.96.152.192	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/amqplib/.ftpduBnga4: Operation not permitted
1331905499	49.23.226.253	4379	PASV	-	-	227	Entering Passive Mode
1331905499	185.204.41.204	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	87.250.147.155	4379	PASV	-	-	227	Entering Passive Mode
1331905499	138.61.14.205	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	141.245.0.12	4379	PASV	-	-	227	Entering Passive Mode
1331905499	80.144.65.20	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/anyjson/.ftpduBnga4: Operation not permitted
1331905499	188.148.146.18	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/anyjson/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/anyjson-0.3.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/anyjson-0.3.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/argparse-1.2.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/argparse-1.2.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery-2.5.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery-2.5.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/dateutil/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	50.34.173.40	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/dateutil/.ftpduBnga4: Operation not permitted
1331905499	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	244.149.90.13	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/flask/.ftpduBnga4: Operation not permitted
1331905499	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905499	156.147.173.87	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/flask/.ftpduBnga4: Operation not permitted
1331905499	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905499	98.177.12.123	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/flaskext/.ftpduBnga4: Operation not permitted
1331905499	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905499	167.107.132.164	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/flaskext/.ftpduBnga4: Operation not permitted
1331905499	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/gunicorn/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/gunicorn/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/gunicorn-0.14.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/gunicorn-0.14.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/jinja2/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	68.92.208.49	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/jinja2/.ftpduBnga4: Operation not permitted
1331905499	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905499	7.127.236.59	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/kombu/.ftpduBnga4: Operation not permitted
1331905499	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905499	203.243.37.100	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/kombu/.ftpduBnga4: Operation not permitted
1331905499	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905499	190.220.63.217	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/kombu-2.1.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905499	86.82.198.124	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/kombu-2.1.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905499	50.34.173.40	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/.ftpduBnga4: Operation not permitted
1331905499	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	244.149.90.13	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/.ftpduBnga4: Operation not permitted
1331905499	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905499	156.147.173.87	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/python_dateutil-1.5-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905499	98.177.12.123	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/python_dateutil-1.5-py2.7.egg-info/.ftpduBnga4: Operation not permitted
1331905499	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905499	167.107.132.164	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/sqlalchemy/.ftpduBnga4: Operation not permitted
1331905499	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905499	226.164.121.85	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/sqlalchemy/.ftpduBnga4: Operation not permitted
1331905499	105.206.94.23	4379	PASV	-	-	227	Entering Passive Mode
1331905499	140.143.94.151	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/werkzeug/.ftpduBnga4: Operation not permitted
1331905499	10.138.129.55	4379	PASV	-	-	227	Entering Passive Mode
1331905499	26.20.3.26	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/werkzeug/.ftpduBnga4: Operation not permitted
1331905499	37.91.136.95	4379	PASV	-	-	227	Entering Passive Mode
1331905499	64.124.18.109	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/wtforms/.ftpduBnga4: Operation not permitted
1331905499	132.204.220.129	4379	PASV	-	-	227	Entering Passive Mode
1331905499	111.16.226.93	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/wtforms/.ftpduBnga4: Operation not permitted
1331905499	102.132.43.94	4379	PASV	-	-	227	Entering Passive Mode
1331905500	68.92.208.49	4379	DELE	-	-	550	/dept/qdept/static/css/blueprint/plugins/.ftpduBnga4: Operation not permitted
1331905500	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905500	7.127.236.59	4379	STOR	-	-	550	/dept/qdept/static/css/blueprint/plugins/.ftpduBnga4: Operation not permitted
1331905500	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905500	203.243.37.100	4379	DELE	-	-	550	/dept/qdept/static/css/blueprint/src/.ftpduBnga4: Operation not permitted
1331905500	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905500	190.220.63.217	4379	STOR	-	-	550	/dept/qdept/static/css/blueprint/src/.ftpduBnga4: Operation not permitted
1331905500	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905500	86.82.198.124	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpduBnga4: Operation not permitted
1331905500	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905500	68.92.208.49	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpduBnga4: Operation not permitted
1331905500	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905500	7.127.236.59	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/app/.ftpduBnga4: Operation not permitted
1331905500	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905500	203.243.37.100	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/app/.ftpduBnga4: Operation not permitted
1331905500	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905500	190.220.63.217	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/apps/.ftpduBnga4: Operation not permitted
1331905500	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905500	86.82.198.124	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/apps/.ftpduBnga4: Operation not permitted
1331905500	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905500	50.34.173.40	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/backends/.ftpduBnga4: Operation not permitted
1331905500	113.158.238.51	4379	PASV	-	-	227	Entering Passive Mode
1331905500	244.149.90.13	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/backends/.ftpduBnga4: Operation not permitted
1331905500	159.133.249.32	4379	PASV	-	-	227	Entering Passive Mode
1331905500	156.147.173.87	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/bin/.ftpduBnga4: Operation not permitted
1331905500	248.124.131.190	4379	PASV	-	-	227	Entering Passive Mode
1331905500	98.177.12.123	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/bin/.ftpduBnga4: Operation not permitted
1331905500	242.23.142.120	4379	PASV	-	-	227	Entering Passive Mode
1331905500	167.107.132.164	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpduBnga4: Operation not permitted
1331905500	81.94.180.51	4379	PASV	-	-	227	Entering Passive Mode
1331905500	68.92.208.49	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpduBnga4: Operation not permitted
1331905500	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905500	7.127.236.59	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpduBnga4: Operation not permitted
1331905500	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905500	203.243.37.100	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpduBnga4: Operation not permitted
1331905500	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905500	190.220.63.217	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/db/.ftpduBnga4: Operation not permitted
1331905500	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
1331905500	86.82.198.124	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/db/.ftpduBnga4: Operation not permitted
1331905500	110.218.211.136	4379	PASV	-	-	227	Entering Passive Mode
1331905500	68.92.208.49	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/events/.ftpduBnga4: Operation not permitted
1331905500	222.17.93.246	4379	PASV	-	-	227	Entering Passive Mode
1331905500	7.127.236.59	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/events/.ftpduBnga4: Operation not permitted
1331905500	17.63.199.54	4379	PASV	-	-	227	Entering Passive Mode
1331905500	203.243.37.100	4379	DELE	-	-	550	/dept/env/lib/python2.7/site-packages/celery/execute/.ftpduBnga4: Operation not permitted
1331905500	18.127.107.6	4379	PASV	-	-	227	Entering Passive Mode
1331905500	190.220.63.217	4379	STOR	-	-	550	/dept/env/lib/python2.7/site-packages/celery/execute/.ftpduBnga4: Operation not permitted
1331905500	147.126.156.230	4379	PASV	-	-	227	Entering Passive Mode
